Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Ordered_Time_Hour,Ordered_Time_Minute,distance
33,4.9,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,27,18,55,19.91059239709516
32,4.7,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30,20,25,8.95313151168836
32,4.5,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,8,20,1.5725337292863206
20,4.1,Fog,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,21,50,10.865776701899678
26,4.7,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,16,18,30,16.903050893204163
25,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,15,10,35,1.5524148945455951
31,4.8,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,20,20,4.5969260911847485
29,4.6,Sunny,Medium,1,Drinks,scooter,1.0,No,Urban,17,17,40,7.601870282547478
24,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Urban,16,10,30,3.027364828628622
29,4.6,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,13,21,45,16.659890497111146
24,4.8,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,32,18,40,17.29786575291325
38,3.8,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,31,23,10,10.68381768826188
34,4.7,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,33,21,40,7.562921044749782
34,4.7,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Urban,17,9,50,1.5125177574805933
26,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,21,0,17.137414711878986
38,5.0,Fog,Medium,1,Meal,motorcycle,0.0,No,Urban,18,16,50,6.290134677634678
34,4.7,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,48,21,35,11.748735630962052
27,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,18,10,55,1.4897768153112216
30,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,27,23,40,7.683608397233649
22,4.6,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,27,19,20,12.256421318543588
39,4.9,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,18,10,4.66364460686909
20,4.3,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,41,20,35,19.76027880154466
28,4.4,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,8,15,2.976185616575918
32,4.5,Sandstorms,High,1,Snack,scooter,1.0,No,Metropolitian,27,14,25,6.209199248060959
35,4.6,Windy,Low,2,Snack,scooter,0.0,No,Urban,29,10,10,1.5525876685610622
22,4.3,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,33,19,40,7.72063063925792
24,4.5,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,10,15,3.105091522701049
33,4.8,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,23,55,20.253258047708663
36,3.9,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,40,21,0,12.11655916281721
26,5.0,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,28,21,0,10.444817974537816
37,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,25,19,40,9.175565157006735
24,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,21,10,7.600983953739401
32,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,46,20,35,9.19149730046093
23,4.7,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,15,18,10,13.217301980434613
33,4.3,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,39,11,30,3.104782360921429
36,4.3,Windy,High,2,Meal,motorcycle,1.0,No,Urban,34,11,45,3.058968615637044
35,4.6,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,24,21,0,3.1055339788849823
34,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,22,8,30,3.0585736588579726
34,4.5,Windy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,20,40,7.761284984440735
31,4.3,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,39,17,40,20.85227883430363
27,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,15,55,6.209976450705328
39,4.9,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,16,23,40,7.7635043374686274
30,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,8,30,3.063638579712219
34,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,24,22,15,11.916990180554908
29,4.7,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,23,20,11.917779612813971
37,4.0,Cloudy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,35,23,30,12.256046315965444
21,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,9,15,1.5545437335214782
23,5.0,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27,21,45,19.4716053440582
22,4.8,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,18,19,30,9.363335625303176
38,4.9,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,27,23,45,4.609743188391016
34,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,20,8,55,1.5204696675466998
35,4.7,Fog,Low,3,Meal,bicycle,1.0,No,Metropolitian,18,21,0,3.145067434621583
35,4.7,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,28,21,0,16.385730104308024
34,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,28,18,40,7.452607659561829
27,4.9,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,20,17,25,7.761839422154042
21,4.7,Sunny,High,2,Buffet,motorcycle,0.0,No,Metropolitian,18,13,30,6.147215320061788
37,4.2,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,17,40,8.811839531569467
38,5.0,Cloudy,Low,0,Meal,motorcycle,0.0,No,Urban,22,9,50,1.4652035676632342
33,4.9,Sandstorms,Low,2,Drinks,electric_scooter,0.0,No,Urban,24,8,45,1.5322015943257514
29,4.7,Sandstorms,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,10,30,3.018226484999601
36,4.9,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,24,18,35,9.313705947300656
20,4.7,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,17,18,25,4.717601092054723
30,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,17,18,25,12.293502674441417
37,4.7,Sunny,High,2,Snack,scooter,1.0,No,Urban,21,11,30,3.116288055540994
24,4.3,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,39,17,20,20.182728669258125
27,4.8,Fog,Medium,2,Buffet,motorcycle,0.0,No,Urban,32,18,45,12.58026782240096
28,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Urban,15,18,45,17.073537690614117
22,5.0,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,27,18,50,3377.651071990409
38,4.0,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,32,19,15,8.953274723589717
38,4.3,Stormy,Medium,1,Snack,scooter,2.0,No,Metropolitian,37,18,40,13.990151177257513
38,4.9,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,30,19,40,13.480957508143812
36,4.7,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,19,22,45,4.588387206077805
22,4.7,Sunny,High,1,Drinks,scooter,0.0,No,Metropolitian,12,13,40,6.04999326769204
34,4.6,Stormy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,26,18,10,7.76260023979039
25,5.0,Sunny,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,12,16,25,6.290134677634678
21,5.0,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,26,21,20,12.25768788680288
38,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,27,10,45,1.488347124650747
38,4.8,Stormy,Low,2,Drinks,electric_scooter,0.0,No,Urban,22,8,30,2.979626144829987
21,4.8,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,15,23,25,9.313300003113902
29,4.6,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,16,11,45,1.5606716526489484
29,5.0,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,20,22,45,11.916990180554908
32,4.3,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,22,20,7.489922545713147
31,4.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,26,9,40,1.5095756042667012
35,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,21,0,4242.273375398007
30,3.7,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,33,22,45,13.830282747997192
30,4.6,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,17,35,7.550318061415544
39,4.8,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,19,17,55,7.763102784727143
31,4.7,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,16,55,6.129149863507623
26,4.6,Stormy,High,2,Snack,motorcycle,1.0,No,Metropolitian,18,13,55,6.081139317039376
35,3.2,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,32,23,45,12.58026782240096
29,3.5,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,41,23,30,20.83116701416461
36,4.0,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,37,23,30,12.484590809975488
35,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,21,0,10.907140151568116
37,4.9,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,8,30,3.0251186390184004
37,4.7,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,18,17,25,16.90375725452544
29,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,22,21,50,7.772523200443429
27,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,23,40,17.29786575291325
27,4.9,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,24,9,15,1.5323511358881128
35,4.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,17,21,0,3.145067434621583
27,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,18,15,40,6.209476177667662
30,4.6,Stormy,Medium,2,Meal,motorcycle,1.0,No,Urban,24,17,55,20.851598740135785
25,4.8,Windy,Jam,1,Meal,scooter,1.0,No,Urban,12,21,55,4.561269432005461
30,4.7,Windy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,11,50,1.5725337292863206
24,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,15,35,5.969043562149228
24,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,11,22,20,14.15280068944862
21,4.5,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16,9,25,1.5725337292863206
35,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,21,0,7.546888128063204
30,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,34,23,55,9.314115494737472
25,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,21,0,10.703215446671855
27,4.9,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,18,18,40,9.121491544069729
24,4.7,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Urban,15,8,35,3.145067434621583
35,4.6,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,18,20,12.161517993712032
33,4.3,Cloudy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,35,23,15,13.58037387628088
35,4.7,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,34,21,0,13.766192440641818
27,2.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,33,23,40,13.972194586930332
27,4.9,Fog,Medium,0,Buffet,motorcycle,1.0,No,Urban,42,18,55,13.972036025783174
26,4.7,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,15,40,5.874019735418631
28,4.2,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,40,20,25,19.916194656540203
27,4.8,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,15,22,25,12.23737947367096
33,4.0,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,33,22,20,7.661331134220826
22,4.6,Windy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,11,11,55,1.5324173514302288
20,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,23,40,7.545632353879069
39,4.6,Fog,Low,2,Buffet,scooter,1.0,No,Metropolitian,16,8,25,1.5263919839640103
36,4.7,Cloudy,Jam,2,Snack,motorcycle,3.0,Yes,Metropolitian,47,20,15,13.970122998261996
35,4.7,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,23,21,0,3.1089700084222183
35,4.1,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38,17,25,16.824864367093813
24,4.7,Sandstorms,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,17,25,19.877584031408645
23,4.6,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,44,20,30,10.867473945951692
21,4.7,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,22,22,15,4.717601092054723
31,4.7,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,54,19,20,20.44292976252901
24,5.0,Stormy,Jam,2,Buffet,scooter,0.0,No,Urban,11,19,25,7.646982582847269
29,4.9,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,19,55,10.586824027282614
24,4.6,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,21,0,13.990536544120216
30,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,21,35,7.651068542725116
33,5.0,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,32,18,50,4.406348380307767
37,4.9,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,19,23,45,4.469166522803337
27,4.7,Windy,Jam,2,Drinks,motorcycle,1.0,No,Urban,14,21,50,8.937788557678179
38,4.2,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,21,0,9.19151681625338
26,4.1,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,10,35,3.0585514953413155
20,4.7,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,26,18,20,13.681631975373575
29,4.6,Windy,Medium,1,Drinks,motorcycle,0.0,No,Urban,21,15,15,5.958965689667192
22,4.9,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,12,9,15,1.5545771256173964
33,5.0,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,30,21,25,13.63127120906983
26,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,22,25,13.680908173877386
38,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,25,19,55,12.421242442902573
34,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,23,25,20.856833724898493
29,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,8,35,1.5202946823347985
29,4.5,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,18,19,55,13.40635545530559
39,3.5,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,37,17,25,19.042595484787427
34,4.7,Sunny,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,16,15,25,6.037529176542177
25,4.9,Sandstorms,Low,2,Meal,scooter,0.0,No,Urban,12,22,10,13.58258356489648
39,4.7,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,22,20,10.86742683448048
36,4.3,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,39,23,55,12.436148456121032
38,5.0,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,26,18,40,9.348448896833318
39,4.5,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,21,10,4.5279170129511765
34,4.8,Sunny,Low,1,Buffet,scooter,0.0,No,Urban,15,10,40,1.489829154062434
23,4.8,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,14,17,30,16.826241648658115
31,4.5,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,26,21,30,10.709003371535417
29,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,15,18,10,9.348052751110616
38,4.3,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,21,45,13.612451541411556
38,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,29,23,25,14.15280068944862
38,3.7,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,32,17,35,19.976746466954737
27,4.4,Sunny,High,0,Meal,motorcycle,2.0,Yes,Urban,54,13,55,5.959266895919677
39,4.8,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,23,9,40,3.073782598017619
39,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,18,22,45,4.663439017652667
35,4.7,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,21,0,19.36770197203108
29,4.5,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,12,18,50,9.056672984546829
25,4.6,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,22,20,13.829314445199351
32,4.9,Sunny,Medium,1,Meal,motorcycle,0.0,No,Urban,16,17,20,7.761199672759851
37,4.6,Cloudy,High,2,Snack,scooter,1.0,Yes,Metropolitian,38,13,55,5.959019072169318
25,5.0,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,20,25,11.9834878328731
30,4.1,Windy,Medium,0,Meal,motorcycle,1.0,No,Urban,36,18,45,4.610367445745056
39,4.9,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,20,11,50,1.4899874085578333
37,3.5,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,36,23,45,10.602582382472562
28,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28,19,30,13.97065239831014
31,4.7,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,21,0,7.562982485200133
29,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Urban,16,18,55,19.886444745109216
37,4.8,Sandstorms,Low,1,Snack,motorcycle,0.0,No,Metropolitian,27,8,40,3.105131477545897
24,4.7,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,13,15,30,6.218153086065015
37,4.0,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,21,15,13.68160171925017
26,4.3,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,19,8,10,1.520309052937885
28,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,22,23,40,7.448298968601334
26,4.2,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,15,23,20,4.469557550709276
22,4.7,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,23,25,19.61891834747988
32,4.0,Sandstorms,Medium,2,Buffet,motorcycle,2.0,No,Metropolitian,33,15,35,6.050355980667947
28,4.5,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,20,20,9.22083460710881
24,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,21,30,10.587023705098993
32,4.6,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,18,22,35,13.429469386590874
39,4.9,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,25,11,35,1.558137239175215
32,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,8,20,1.5580739318105787
37,4.7,Sunny,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16,23,15,16.659917302375394
20,4.9,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,12,8,25,3.0733915714431617
31,4.5,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19,18,30,9.055848504226429
34,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,34,20,10,9.435201537430713
39,4.6,Cloudy,Jam,2,Snack,motorcycle,1.0,Yes,Semi-Urban,47,21,45,16.818368923732613
35,4.6,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,37,18,10,13.973760919164192
37,4.7,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Metropolitian,25,13,35,5.992109491407673
21,4.6,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,14,50,6.058923147526397
29,5.0,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,13,23,45,4.681897889429664
36,5.0,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,23,55,12.074056378231194
33,4.9,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,26,20,20,7.601385733164932
33,3.8,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,37,1,0,12.58026782240096
23,5.0,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,21,45,13.788957415778516
34,4.9,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,22,45,4.589834614418373
23,5.0,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,8,10,2.979633300639129
30,4.2,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,9,55,1.5368199501604665
29,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,23,22,45,7.772523200443429
38,3.5,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,17,15,13.405971717381744
20,4.9,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,17,30,4.561267998364189
20,4.5,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,21,0,12.11655916281721
33,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,24,8,45,1.489792976782627
22,4.8,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,24,11,55,3.145067434621583
35,4.8,Stormy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,9,15,2.979633300639129
29,4.7,Sunny,Low,0,Meal,motorcycle,0.0,No,Urban,20,23,30,20.44292976252901
36,4.5,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,40,20,55,13.392708074822348
37,4.8,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,21,35,9.220449825751995
25,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,33,18,45,13.788282220013778
36,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Urban,18,8,35,1.5580841994904555
32,4.9,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,41,21,50,19.915135664660596
24,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Urban,22,21,0,9.262902940888347
27,4.8,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,19,23,15,9.326360257118816
37,4.7,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,39,22,20,19.68840740892438
32,4.1,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,31,18,20,7.452607659561829
22,4.6,Sunny,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,14,18,30,7.762480218802449
27,4.9,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,19,15,17.29786575291325
38,4.2,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,18,15,19.760743726313585
38,4.8,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,18,17,35,17.097651549864548
34,4.9,Sunny,Low,1,Meal,motorcycle,1.0,No,Urban,13,22,10,7.762556904358442
36,4.6,Stormy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,29,17,45,9.314908769971195
35,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,35,18,10,12.419572625827143
33,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,25,9,50,1.5204709334108633
22,4.7,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,22,21,20,20.85246332426527
22,4.4,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,17,23,55,9.17624749258827
39,4.5,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,20,23,55,9.056024276265347
22,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,21,0,4.596251207088927
39,4.7,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,21,21,25,7.790424984867288
30,3.8,Fog,Low,1,Drinks,scooter,1.0,No,Urban,35,23,25,13.89436656007663
23,4.9,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,20,10,10.906039889040942
29,4.7,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,13,18,55,7.660957436559021
21,4.9,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,8,50,1.5125654463644045
26,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,19,10,19.974200402690443
29,4.6,Sandstorms,Low,2,Drinks,scooter,0.0,No,Urban,13,22,50,4.528570754218756
34,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,19,21,0,8.93786088183146
20,5.0,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,26,18,55,7.803338533820035
30,3.5,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,36,22,25,10.707144604562082
32,4.6,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,15,23,10,10.756990051436132
33,4.2,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,35,22,35,20.253459166411545
30,4.8,Stormy,Low,1,Snack,scooter,1.0,No,Urban,23,23,20,14.15280068944862
29,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,8,10,1.5526968797445757
23,4.2,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,36,18,45,11.904934021697231
26,4.8,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,11,9,45,2.996229260539909
29,5.0,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,35,21,20,19.65875217196504
33,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,22,22,55,13.767318777064409
38,4.3,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,38,1,0,13.409281444578204
27,4.5,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,18,21,50,13.583078662317009
36,3.9,Sunny,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,31,20,10,17.29786575291325
39,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,10,35,1.5204319193295497
33,4.7,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,10,45,1.4898423067405666
34,5.0,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,8,30,3.116212741612218
29,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,20,30,4.494291162003504
20,3.2,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,44,22,20,17.13793593144315
